"PER_ID";"PER_TITEL";"PER_VOORNAMEN";"PER_TUSSENVOEGSELS";"PER_ACHTERNAAM";"SCHRIJVER";"GEBOORTEDATUM";"GEBOORTEPLAATS";"STERFDATUM";"STERFPLAATS"
"48211";"";"M.H.";"";"Székely-Lulofs";"M.H. Székely-Lulofs";"24-06-1899";"Soerabaja";"22-05-1958";"Amsterdam"
"74501";"";"Kamiel";"";"Top";"Kamiel Top";"04-01-1923";"";"04-03-1945";""
"234196";"";"M.";"";"Folkersma";"M. Folkersma";"22-08-1976";"";"";""
"234200";"";"Leo";"";"Heemskerk";"Leo Heemskerk";"21-04-1965";"";"";""
"58356";"";"Frank";"";"Esper";"Frank Esper";"15-07-1932";"Rotterdam";"";""
"76062";"";"E.A.";"";"Cohen";"E.A. Cohen";"16-07-1909";"";"22-10-1993";""
"3526";"";"Louis";"";"Couperus";"Louis Couperus";"10-06-1863";"Den Haag ('s-Gravenhage)";"16-07-1923";"De Steeg"
"182657";"";"Hannie";"";"Lips";"Hannie Lips";"16-07-1924";"";"";""
"86203";"";"Rik";"";"Lanckrock";"Rik Lanckrock";"16-07-1923";"";"";""
"183166";"";"Lieve";"";"Scheer";"Lieve Scheer";"16-07-1936";"";"";""
"182996";"";"Herman";"";"Poort";"Herman Poort";"18-07-1886";"";"07-09-1933";""
"32293";"";"Aernout";"van";"Overbeke";"Aernout van Overbeke";"15-12-1632";"Leiden";"19-07-1674";"Amsterdam"
"15260";"";"Anne Marie";"";"Musschoot";"Anne Marie Musschoot";"16-07-1944";"";"";""
"182956";"";"Urbain";"van de";"Voorde";"Urbain van de Voorde";"27-10-1893";"";"16-07-1966";""
"182957";"";"Nine";"van der";"Schaaf";"Nine van der Schaaf";"29-04-1882";"";"16-07-1973";""
"183289";"";"Alie";"van";"Wijhe-Smeding";"Alie van Wijhe-Smeding";"17-07-1890";"";"05-07-1938";""
"36175";"";"Max";"van";"Leeuwen";"Max van Leeuwen";"17-07-1928";"";"";""
"11593";"";"Jan Kees";"van de";"Werk";"Jan Kees van de Werk";"17-07-1948";"";"";""
"21358";"";"J.H.";"van";"Geemert";"J.H. van Geemert";"17-07-1950";"";"";""
"63929";"";"Josepha";"";"Mendels";"Josepha Mendels";"18-07-1902";"Groningen";"10-09-1995";""
"56450";"";"A.M.";"de";"Moor-Ringnalda";"A.M. de Moor-Ringnalda";"18-07-1906";"";"20-01-1999";""
"70295";"";"Phil";"";"Cailliau";"Phil Cailliau";"18-07-1954";"";"";""
"33282";"";"H.P.";"van den";"Aardweg";"H.P. van den Aardweg";"19-07-1899";"";"04-07-1971";"Amsterdam"
"31430";"";"Willem";"";"Persoon";"Willem Persoon";"19-07-1944";"";"";""
"183067";"";"Klaas";"";"Toxopeus";"Klaas Toxopeus";"20-07-1904";"";"19-12-1981";""
"165";"";"Albert";"";"Alberts";"Albert Alberts";"23-08-1911";"Haarlem";"16-12-1995";"Amsterdam"
"15655";"";"Nel";"";"Hoenderdos";"Nel Hoenderdos";"23-08-1913";"Amsterdam";"23-05-1999";"Amsterdam"
"111044";"Mr.";"Jacob";"van";"Lennep";"Jacob van Lennep";"24-03-1802";"Amsterdam";"25-08-1868";"Oosterbeek"
"182816";"";"Jacob";"";"Vosmaer";"Jacob Vosmaer";"25-08-1783";"";"03-02-1824";""
"18720";"";"Anneke";"";"Jansen";"Anneke Jansen";"24-08-1944";"";"";""
"182986";"";"Karel";"van de";"Woestijne";"Karel van de Woestijne";"10-03-1878";"";"24-08-1929";""
"78491";"";"Bert";"";"Verhoye";"Bert Verhoye";"24-08-1945";"";"";""
"6055";"";"Hans";"";"Olink";"Hans Olink";"24-08-1949";"";"";""
"63981";"";"J.B.";"";"Charles";"J.B. Charles";"25-08-1910";"Zwolle";"29-07-1983";"Leiden"
"7689";"";"Kees";"";"Stip";"Kees Stip";"25-08-1913";"Geldersch Veenendaal";"27-06-2001";"Winschoten"
"182688";"";"Kees";"";"Stempels";"Kees Stempels";"25-08-1927";"Den Haag ('s-Gravenhage)";"20-07-2015";"Katwijk"
"17289";"";"Matthieu";"";"Kockelkoren";"Matthieu Kockelkoren";"25-08-1940";"";"";""
"182987";"";"Piet";"";"Theys";"Piet Theys";"04-08-1927";"";"25-08-1974";""
"74902";"";"Emmy";"van";"Lokhorst";"Emmy van Lokhorst";"26-08-1891";"Den Haag ('s-Gravenhage)";"27-05-1970";"Amsterdam"
"183180";"";"Tine";"van";"Rompuy-Janssens";"Tine van Rompuy-Janssens";"26-08-1901";"Begijnendijk";"11-01-2001";"Heverlee"
"182871";"";"Koos J.";"";"Versteeg";"Koos J. Versteeg";"26-08-1904";"";"02-04-1987";""
"56037";"";"";"";"Hellinga Sr.";"Hellinga Sr.";"26-08-1906";"";"11-01-1991";""
"28192";"";"Reinold";"";"Kuipers";"Reinold Kuipers";"26-08-1914";"Groningen";"12-09-2005";"Amstelveen"
"2556";"";"Margreet";"";"Wijnstroom";"Margreet Wijnstroom";"26-08-1922";"Bloemendaal";"";""
"56510";"";"C.J.";"";"Kelk";"C.J. Kelk";"28-08-1901";"Amsterdam";"25-12-1981";""
"20744";"";"Nico";"van";"Suchtelen";"Nico van Suchtelen";"25-10-1878";"Amsterdam";"26-08-1949";""
"52297";"Ir.";"Ad";"van";"Emmenes";"Ad van Emmenes";"27-08-1897";"";"19-06-1989";""
"183309";"";"Emanuel";"";"Hiel";"Emanuel Hiel";"30-05-1834";"";"27-08-1899";""
"93339";"";"Roger";"";"Geerts";"Roger Geerts";"27-08-1919";"";"Tussen 01-01-1998 en 31-12-1998";""
"71287";"";"Jo";"";"Otten";"Jo Otten";"04-05-1901";"Rotterdam";"10-05-1940";"Den Haag ('s-Gravenhage)"
"2302";"";"P.C.";"";"Hooft";"P.C. Hooft";"16-03-1581";"Amsterdam";"21-05-1647";""
"86068";"";"J.P.";"";"Zoomers-Vermeer";"J.P. Zoomers-Vermeer";"03-06-1880";"Rheden";"26-04-1968";""
"87486";"";"Jef";"";"Last";"Jef Last";"02-05-1898";"Den Haag ('s-Gravenhage)";"15-02-1972";"Laren"
"74028";"";"Jan";"";"Zitman";"Jan Zitman";"17-10-1925";"Leiden";"01-08-1996";"Rotterdam"
"69470";"";"Pierre";"";"Kemp";"Pierre Kemp";"01-12-1886";"Maastricht";"21-07-1967";"Maastricht"
"16701";"";"A.C.W.";"";"Staring";"A.C.W. Staring";"24-01-1767";"Gendringen";"18-08-1840";"Vorden"
"80769";"";"Lieuwe";"";"Hornstra";"Lieuwe Hornstra";"02-02-1908";"";"25-08-1990";""
"56010";"";"P.J.";"";"Risseeuw";"P.J. Risseeuw";"16-05-1901";"Den Haag ('s-Gravenhage)";"11-06-1968";"Utrecht"
"76163";"";"Atie";"";"Siegenbeek van Heukelom";"Atie Siegenbeek van Heukelom";"11-04-1913";"Rotterdam";"14-02-2002";"Amerongen"
"10319";"";"Max";"";"Wildiers";"Max Wildiers";"29-07-1904";"Antwerpen";"17-08-1996";"Ekeren"
"83314";"";"Gabriël";"";"Smit";"Gabriël Smit";"25-02-1910";"Utrecht";"23-05-1981";"Laren"
"26718";"";"Jan";"";"Kooistra";"Jan Kooistra";"06-12-1938";"";"18-08-1992";""
"4884";"";"Jo";"";"Kalmijn-Spierenburg";"Jo Kalmijn-Spierenburg";"26-05-1905";"";"14-07-1991";""
"4815";"";"Wim";"";"Wennekes";"Wim Wennekes";"13-03-1948";"";"12-02-2001";""
"14703";"";"W.J.";"";"Hofdijk";"W.J. Hofdijk";"27-06-1816";"Alkmaar";"29-08-1888";"Arnhem"
"53445";"";"J.W.";"";"Holsbergen";"J.W. Holsbergen";"03-02-1915";"Rotterdam";"20-05-1995";"Amsterdam"
"71652";"";"Wilfred";"";"Smit";"Wilfred Smit";"24-06-1933";"";"13-08-1972";"Rotterdam"
"18456";"";"Martin";"";"Veltman";"Martin Veltman";"11-12-1928";"Leeuwarden";"11-06-1995";"Amsterdam"
"8216";"";"Beb";"";"Vuyk";"Beb Vuyk";"11-02-1905";"Rotterdam";"24-08-1991";""
"557463";"";"Joost";"";"Bruins";"Joost Bruins";"29-09-1967";"Oss";"";""
"234241";"";"Patricia";"";"Klinkom";"Patricia Klinkom";"18-11-1980";"";"";""
"6483";"";"Fernando";"";"Pessoa";"Fernando Pessoa";"13-06-1888";"Lissabon";"30-11-1935";"Lissabon"
"419";"";"Yvonne";"";"Keuls";"Yvonne Keuls";"17-12-1931";"Batavia";"";""
"234264";"";"p";"de";"ruijter";"p de ruijter";"19-11-1972";"";"";""
"194337";"";"K. Sello";"";"Duiker";"K. Sello Duiker";"13-04-1974";"Soweto";"19-01-2005";"Johannesburg"
"27907";"";"";"";"Charivarius";"Charivarius";"20-07-1870";"";"09-10-1946";"Haarlem"
"71292";"";"";"";"Belcampo";"Belcampo";"21-07-1902";"Naarden";"02-01-1990";"Groningen"
"7393";"";"Hans";"";"Lodeizen";"Hans Lodeizen";"19-07-1924";"Naarden";"26-07-1950";"Lausanne"
"53459";"";"Clare";"";"Lennart";"Clare Lennart";"21-07-1899";"Hattem";"30-12-1972";"Utrecht"
"29658";"";"Maurice";"";"Gilliams";"Maurice Gilliams";"20-07-1900";"Antwerpen";"18-10-1982";"Antwerpen"
"41568";"";"Ingrid";"";"Jonker";"Ingrid Jonker";"19-09-1933";"Noord-Kaap";"19-07-1965";"Kaapstad"
"182658";"";"Jan C.";"";"Lam";"Jan C. Lam";"20-07-1958";"";"";""
"234778";"";"Maya";"";"Denneman";"Maya Denneman";"Tussen 01-01-1981 en 31-12-1981";"";"";""
"5913";"";"Rudi";"";"Wester";"Rudi Wester";"14-11-1943";"Leeuwarden";"";""
"48490";"";"Brendan";"";"Graham";"Brendan Graham";"Tussen 01-01-1945 en 31-12-1945";"Tipperary";"";""
"493";"";"Liselore";"";"Gerritsen";"Liselore Gerritsen";"14-10-1937";"Wichmond";"";""
"2682";"";"Tijs";"";"Goldschmidt";"Tijs Goldschmidt";"30-01-1953";"Amsterdam";"";""
"40836";"";"Sarah";"";"Waters";"Sarah Waters";"Tussen 01-01-1966 en 31-12-1966";"Neyland";"";""
"95983";"";"Chris";"";"Bergman";"Chris Bergman";"Tussen 01-01-1950 en 31-12-1950";"Vught";"";""
"22394";"";"Patrick";"";"De Rynck";"Patrick De Rynck";"Tussen 01-01-1963 en 31-12-1963";"";"";""
"41374";"";"Mark";"";"Pieters";"Mark Pieters";"Tussen 01-01-1964 en 31-12-1964";"";"";""
"5903";"";"Achmat";"";"Dangor";"Achmat Dangor";"02-10-1948";"Johannesburg";"";""
"29654";"";"Alan";"";"Warner";"Alan Warner";"Tussen 01-01-1964 en 31-12-1964";"Oban";"";""
"20091";"";"Valerie";"";"Martin";"Valerie Martin";"Tussen 01-01-1948 en 31-12-1948";"Sedalia";"";""
"32821";"";"Naeem";"";"Murr";"Naeem Murr";"Tussen 01-01-1965 en 31-12-1965";"Londen";"";""
"49665";"";"Sander";"";"Berg";"Sander Berg";"Tussen 01-01-1970 en 31-12-1970";"";"";""
"45250";"";"Joyce";"";"Pool";"Joyce Pool";"Tussen 01-01-1962 en 31-12-1962";"Delft";"";""
"3280";"";"Günter";"";"Grass";"Günter Grass";"16-10-1927";"Gdansk / Danzig";"13-04-2015";"Lübeck"
"42350";"";"William Least";"";"Heat-Moon";"William Least Heat-Moon";"Tussen 01-01-1939 en 31-12-1939";"Kansas City";"";""
"21713";"";"Robin";"";"Hobb";"Robin Hobb";"Tussen 01-01-1952 en 31-12-1952";"";"";""
"49102";"";"Santa";"";"Montefiore";"Santa Montefiore";"Tussen 01-01-1970 en 31-12-1970";"Engeland";"";""
"1775";"";"Hubert";"";"Lampo";"Hubert Lampo";"01-09-1920";"Antwerpen";"12-07-2006";"Essen"
"8983";"";"Rascha";"";"Peper";"Rascha Peper";"01-01-1949";"Driebergen";"16-03-2013";"Amsterdam"
"183082";"";"";"";"Martha";"Martha";"15-01-1930";"";"";""
"182707";"";"Anton";"";"Eykens";"Anton Eykens";"17-09-1920";"Tilburg";"09-06-2012";"Tilburg"
"182708";"";"Bea";"de";"Longie";"Bea de Longie";"17-09-1951";"";"";""
"182709";"";"Michaël";"";"Deak";"Michaël Deak";"18-09-1920";"Alkmaar";"05-09-2016";"Bloemendaal"
"76245";"";"Otto";"";"Dijk";"Otto Dijk";"07-06-1925";"Vlijmen";"13-03-2004";""
"183197";"";"Stephanie";"de";"Voogd";"Stephanie de Voogd";"19-09-1932";"";"";""
"31184";"";"Leo";"van der";"Zalm";"Leo van der Zalm";"12-04-1942";"";"01-06-2002";"Amsterdam"
"83783";"";"Jeanne";"";"Reyneke van Stuwe";"Jeanne Reyneke van Stuwe";"01-09-1874";"Soerakarta";"24-07-1951";""
"18190";"";"Guus";"";"Vleugel";"Guus Vleugel";"29-04-1932";"Goes";"11-08-1998";"Amsterdam"
"54060";"";"Age";"";"Scheffer";"Age Scheffer";"14-08-1900";"";"29-07-1980";""
"110987";"";"Mathias";"";"Kemp";"Mathias Kemp";"31-12-1890";"Maastricht";"07-08-1964";"Maastricht"
"7058";"";"Hans";"";"Werner";"Hans Werner";"17-12-1932";"";"20-06-2000";""
"14897";"";"Hans";"";"Visser";"Hans Visser";"Tussen 01-01-1936 en 31-12-1936";"Leeuwarden";"22-08-2001";""
"21758";"";"Jan";"";"Kostwinder";"Jan Kostwinder";"08-06-1960";"";"27-08-2001";"Amsterdam"
"16671";"";"J.";"";"Presser";"J. Presser";"24-02-1899";"Amsterdam";"30-04-1970";"Amsterdam"
"84225";"";"Dick";"";"Hillenius";"Dick Hillenius";"29-05-1927";"Amsterdam";"04-05-1987";""
"11751";"";"F.B.";"";"Hotz";"F.B. Hotz";"01-02-1922";"Leiden";"05-12-2000";"Leiden"
"111144";"";"Jan Frans";"";"Willems";"Jan Frans Willems";"11-03-1793";"";"24-06-1846";""
"94265";"";"Ida";"";"Simons";"Ida Simons";"11-03-1911";"";"27-06-1960";""
"12427";"";"J.J.";"";"Oversteegen";"J.J. Oversteegen";"02-01-1926";"";"07-07-1999";""
"35365";"";"Jacques";"";"Perk";"Jacques Perk";"10-06-1859";"Dordrecht";"01-11-1881";"Amsterdam"
"8283";"";"Evert";"";"Werkman";"Evert Werkman";"02-02-1915";"";"24-06-1988";""
"66644";"";"Jeanne";"";"Roos";"Jeanne Roos";"12-10-1916";"Haarlem";"30-06-2001";"Amsterdam"
"111060";"";"Rosalie";"";"Loveling";"Rosalie Loveling";"19-03-1834";"Nevele";"04-05-1875";"Nevele"
"81335";"";"Adriaan";"";"Venema";"Adriaan Venema";"27-05-1941";"";"31-10-1993";"Amsterdam"
"17961";"";"Dolf";"";"Verspoor";"Dolf Verspoor";"20-03-1917";"";"03-12-1994";""
"37713";"";"Aart";"";"Romijn";"Aart Romijn";"04-01-1907";"Zaandam";"26-10-1996";""
"55297";"";"F.";"";"Weinreb";"F. Weinreb";"18-10-1910";"";"19-10-1988";""
"56580";"";"J.";"";"Reitsma";"J. Reitsma";"09-02-1882";"";"25-10-1956";""
"8138";"";"Josien";"";"Laurier";"Josien Laurier";"21-09-1967";"Dirksland";"";""
"1154";"";"Lydia";"";"Rood";"Lydia Rood";"23-05-1957";"Velp";"";""
"9647";"";"Colm";"";"Tóibín";"Colm Tóibín";"30-05-1955";"Enniscorthy";"";""
"182729";"";"Jan";"";"Blokker Jr.";"Jan Blokker Jr.";"14-10-1952";"";"";""
"25013";"";"Ewald";"";"Vervaet";"Ewald Vervaet";"Tussen 01-01-1949 en 31-12-1949";"";"";""
"234825";"";"Marieke";"";"Nijmanting";"Marieke Nijmanting";"Tussen 01-01-1967 en 31-12-1967";"";"";""
"234842";"";"Nicole";"";"Montagne";"Nicole Montagne";"09-11-1961";"Gouda";"";""
"78183";"";"Frans";"";"Fransen";"Frans Fransen";"13-02-1896";"Tilburg";"19-10-1961";"Den Bosch ('s-Hertogenbosch)"
"76521";"";"Marie-Louise";"";"Doudart de la Grée";"Marie-Louise Doudart de la Grée";"17-11-1909";"";"23-09-1981";""
"15702";"";"Octavio";"";"Paz";"Octavio Paz";"31-03-1914";"Mexico City";"19-04-1998";"Mexico City"
"5725";"";"Hans";"van";"Straten";"Hans van Straten";"27-12-1923";"Leiderdorp";"18-09-2004";"Bosch en Duin"
"7741";"";"Adriaan";"";"Morriën";"Adriaan Morriën";"05-06-1912";"Velsen";"07-06-2002";"Amsterdam"
"16675";"";"Andreas";"";"Burnier";"Andreas Burnier";"03-07-1931";"Den Haag ('s-Gravenhage)";"19-09-2002";"Amsterdam"
"5024";"";"Mien";"van 't";"Sant";"Mien van 't Sant";"23-02-1901";"";"09-08-1994";""
"181083";"";"F.J.";"";"Bergstra";"F.J. Bergstra";"Tussen 01-01-1914 en 31-12-1914";"";"03-01-2001";""
"181092";"";"Pieter";"";"Boddaert jr.";"Pieter Boddaert jr.";"Tussen 01-10-1766 en 31-10-1766";"Utrecht";"08-03-1805";"Amsterdam"
"63622";"";"Anton";"";"Constandse";"Anton Constandse";"13-09-1899";"Brouwershaven";"23-03-1985";"Den Haag ('s-Gravenhage)"
"22371";"";"Maria";"";"Rosseels";"Maria Rosseels";"23-10-1916";"Borgerhout";"17-03-2005";""
"3785";"";"Ethel";"";"Portnoy";"Ethel Portnoy";"08-03-1927";"Philadelphia";"25-05-2004";"Den Haag ('s-Gravenhage)"
"182920";"";"Maurice";"van de";"Moortel";"Maurice van de Moortel";"26-03-1896";"";"29-05-1979";""
"85805";"";"Hank";"";"Ketcham";"Hank Ketcham";"Tussen 01-01-1920 en 31-12-1920";"";"01-06-2001";"Carmel"
"59128";"";"Liva";"";"Willems";"Liva Willems";"20-02-1933";"";"30-09-2002";""
"187059";"";"Fred";"";"Germonprez";"Fred Germonprez";"30-12-1914";"";"27-03-2001";""
"30619";"";"Kees";"";"Simhoffer";"Kees Simhoffer";"08-04-1934";"";"20-11-2002";""
"9916";"";"Edgar Allan";"";"Poe";"Edgar Allan Poe";"19-01-1809";"Boston";"07-10-1849";"Baltimore"
"88534";"";"Gregory";"";"Corso";"Gregory Corso";"Tussen 01-01-1930 en 31-12-1930";"";"17-01-2001";"Robbinsdale"
"187057";"";"Auberon";"";"Waugh";"Auberon Waugh";"Tussen 01-01-1939 en 31-12-1939";"";"16-01-2001";""
"183929";"";"Augusto";"";"Monterroso";"Augusto Monterroso";"Tussen 01-01-1921 en 31-12-1921";"Tegucigalpa";"07-02-2003";"Mexico City"
"47292";"";"Roberto";"";"Bolaño";"Roberto Bolaño";"28-04-1953";"Santiago";"15-07-2003";"Barcelona"
"56229";"";"Nicholas";"";"Freeling";"Nicholas Freeling";"Tussen 01-01-1927 en 31-12-1927";"Londen";"20-07-2003";"Parijs (stad)"
"36482";"";"Wladyslaw";"";"Szpilman";"Wladyslaw Szpilman";"Tussen 01-01-1911 en 21-12-1911";"";"06-07-2000";""
"73433";"";"Jaap";"";"Stigter";"Jaap Stigter";"23-08-1914";"";"20-09-1988";""
"55051";"";"G.P.M.";"";"Knuvelder";"G.P.M. Knuvelder";"25-01-1902";"Arnhem";"29-06-1982";"Tilburg"
"86906";"";"Willem";"";"Hoffman";"Willem Hoffman";"08-04-1908";"Gouda";"20-09-1991";""
"20746";"";"M.";"";"Vasalis";"M. Vasalis";"13-02-1909";"Den Haag ('s-Gravenhage)";"16-10-1998";"Roden"
"63919";"";"Lizzy Sara";"";"May";"Lizzy Sara May";"28-01-1918";"";"13-11-1988";""
"62875";"";"J.W.F.";"";"Werumeus Buning";"J.W.F. Werumeus Buning";"04-05-1891";"Velp";"16-11-1958";"Amsterdam"
"104475";"";"Katja";"";"Vranken";"Katja Vranken";"15-06-1927";"";"20-12-2000";""
"113388";"";"Ype";"";"Poortinga";"Ype Poortinga";"28-05-1910";"";"02-12-1985";""
"3726";"";"Albert";"";"Helman";"Albert Helman";"11-07-1903";"Paramaribo";"07-10-1996";""
"7642";"";"J.J.A.";"";"Goeverneur";"J.J.A. Goeverneur";"14-02-1809";"";"18-03-1889";"Groningen"
"60153";"";"Sjoerd";"";"Leiker";"Sjoerd Leiker";"28-05-1914";"Drachten";"15-12-1988";"Hoorn"
"70568";"";"Leo";"";"Geerts";"Leo Geerts";"18-02-1935";"";"17-08-1991";""
"13327";"";"Wim";"";"Gijsen";"Wim Gijsen";"20-08-1933";"";"30-10-1990";""
"1082";"";"Jac";"";"Heijer";"Jac Heijer";"20-03-1936";"";"29-01-1991";""
"182824";"";"Piet";"";"Marée";"Piet Marée";"12-02-1903";"";"10-02-1999";""
"62269";"";"Wijmie";"";"Fijn van Draat";"Wijmie Fijn van Draat";"25-10-1914";"";"13-12-1998";""
"84696";"";"Achilles";"";"Mussche";"Achilles Mussche";"12-08-1896";"Gent";"30-08-1974";"Gent"
"182831";"";"Eva";"";"Raedt-de Canter";"Eva Raedt-de Canter";"11-01-1900";"";"25-02-1975";""
"58807";"";"J.H.W.";"";"Veenstra";"J.H.W. Veenstra";"30-07-1911";"";"05-09-1992";""
"41627";"";"Saakje";"";"Huisman";"Saakje Huisman";"04-03-1951";"Goutum";"21-11-2001";"Grouw"
"31178";"";"Virginie";"";"Loveling";"Virginie Loveling";"17-05-1836";"Nevele";"01-12-1923";"Nevele"
"67688";"";"Casper";"van den";"Berg";"Casper van den Berg";"06-11-1945";"Rotterdam";"08-02-1993";"Rotterdam"
"98096";"";"Dirk";"";"Biddeloo";"Dirk Biddeloo";"Tussen 01-01-1952 en 31-12-1952";"";"";""
"92355";"";"Andrej";"";"Bitov";"Andrej Bitov";"27-05-1937";"Sint-Petersburg";"03-12-2018";"Moskou"
"49960";"";"F.";"van den";"Bosch";"F. van den Bosch";"23-12-1922";"Utrecht";"19-05-2001";"Amsterdam"
"42774";"";"Jacob";"";"Boas";"Jacob Boas";"Tussen 01-01-1943 en 31-12-1943";"";"";""
"57885";"";"Edgar";"";"Cairo";"Edgar Cairo";"07-05-1948";"Paramaribo";"16-11-2000";"Amsterdam"
"1659";"";"Bruce";"";"Chatwin";"Bruce Chatwin";"13-05-1940";"Sheffield";"18-01-1989";"Nice"
"11559";"";"Hugo";"";"Brandt Corstius";"Hugo Brandt Corstius";"29-08-1935";"Eindhoven";"28-02-2014";"Amsterdam"
"234336";"";"Steffen";"";"Radlmaier";"Steffen Radlmaier";"08-07-1954";"";"";""
"234337";"";"Ingo";"";"Metzmacher";"Ingo Metzmacher";"10-11-1957";"";"";""
"234339";"";"Steve";"";"Austen";"Steve Austen";"23-09-1944";"";"";""
"182897";"";"Bert";"";"Verm";"Bert Verm";"16-11-1941";"";"30-04-1984";""
"182974";"";"Willem";"";"Wemerman";"Willem Wemerman";"13-09-1913";"Voorburg";"04-08-1939";"Den Dolder"
"182814";"";"Simon";"van der";"Waal";"Simon van der Waal";"";"";"01-02-1781";""
"5349";"";"Jan";"van";"Ruusbroec";"Jan van Ruusbroec";"Tussen 01-01-1293 en 31-12-1293";"";"02-12-1381";""
"183308";"";"J.M.";"";"IJssel de Schepper Becker";"J.M. IJssel de Schepper Becker";"21-11-1885";"";"24-08-1979";""
"182836";"";"Rob";"";"Roemans";"Rob Roemans";"14-04-1904";"Gent";"29-02-1968";""
"160479";"";"M.";"";"Molenaar";"M. Molenaar";"12-12-1886";"";"23-07-1969";""
"183319";"";"Jet";"";"Luber";"Jet Luber";"22-06-1889";"";"02-10-1960";""
"183312";"";"M.E.";"";"Rothmann";"M.E. Rothmann";"28-08-1875";"Swellendam";"07-09-1975";"Waaihoek"
"183268";"";"Anders";"";"Minnes Wybenga";"Anders Minnes Wybenga";"25-10-1881";"";"09-04-1948";""
"183251";"";"Sybe";"";"Krol";"Sybe Krol";"17-12-1946";"";"25-01-1990";""
"183257";"";"Gys";"";"Meidema";"Gys Meidema";"";"";"22-02-2001";""
"98149";"";"Felipe";"";"Alfau";"Felipe Alfau";"24-08-1902";"Barcelona";"Tussen 01-01-1999 en 31-12-1999";""
"183323";"";"P.G.";"";"Witsen-Geysbeek";"P.G. Witsen-Geysbeek";"Tussen 01-01-1774 en 31-12-1774";"";"13-10-1833";""
"183321";"";"Jotie";"";"T'Hooft";"Jotie T'Hooft";"Tussen 01-01-1956 en 31-12-1956";"";"06-10-1977";""
"27575";"";"Jopie";"";"Breemer";"Jopie Breemer";"08-12-1875";"Amsterdam";"06-02-1957";""
"182861";"";"Nel";"";"Schuttevaêr-Velthuys";"Nel Schuttevaêr-Velthuys";"22-06-1903";"";"25-03-1996";""
"182942";"";"Jakob";"";"Israel de Haan";"Jakob Israel de Haan";"31-12-1881";"";"30-06-1924";""
"182969";"";"Andre";"";"Kuyten";"Andre Kuyten";"";"";"30-07-1979";""
"183021";"";"Dirck";"";"Volkckertszoon Coornhert";"Dirck Volkckertszoon Coornhert";"";"";"29-10-1590";""
"183275";"";"C.";"";"Louis Leipoldt";"C. Louis Leipoldt";"";"";"12-05-1947";""
"44351";"";"Hermien";"";"Manger";"Hermien Manger";"06-01-1903";"";"23-12-1988";""
"110921";"";"Jan Willem";"";"Hofstra";"Jan Willem Hofstra";"13-11-1907";"Amsterdam";"30-03-1991";""
"182832";"";"Joost";"";"Hiddes Halbertsma";"Joost Hiddes Halbertsma";"23-10-1789";"";"27-02-1869";""
"317";"";"Toon";"";"Hermans";"Toon Hermans";"17-12-1916";"Sittard";"22-04-2000";"Nieuwegein"
"70130";"";"Karel";"";"Heirbaut";"Karel Heirbaut";"25-07-1927";"Sint-Niklaas";"30-03-2001";"Sint-Niklaas"
"182833";"";"Aloïs";"";"Walgrave";"Aloïs Walgrave";"09-02-1876";"";"28-02-1930";""
"61836";"";"Konrad";"";"Merz";"Konrad Merz";"02-04-1908";"";"30-11-1999";""
"182834";"";"W.L.";"";"Penning";"W.L. Penning";"10-11-1840";"Schiedam";"29-02-1924";"Den Haag ('s-Gravenhage)"
"71649";"";"Joris";"";"Ivens";"Joris Ivens";"18-11-1898";"";"28-06-1989";""
"78286";"";"C.";"";"Goekoop-de Jong van Beek en Donk";"C. Goekoop-de Jong van Beek en Donk";"19-05-1866";"";"15-06-1944";""
"15807";"";"Maria";"";"Dermoût";"Maria Dermoût";"15-06-1888";"Pekalongan";"27-06-1962";"Den Haag ('s-Gravenhage)"
"69806";"";"C.S.";"";"Adama van Scheltema";"C.S. Adama van Scheltema";"26-02-1877";"Amsterdam";"05-06-1924";"Bergen"
"182906";"";"Reimund";"";"Kimpe";"Reimund Kimpe";"08-12-1885";"";"11-05-1970";""
"56210";"";"James";"";"Brockway";"James Brockway";"21-10-1916";"";"15-12-2000";""
"94431";"";"J.";"";"Greshoff";"J. Greshoff";"15-12-1888";"Nieuw-Helvoet";"19-03-1971";"Kaapstad"
"6373";"";"C.";"";"Baardman";"C. Baardman";"13-06-1899";"Hardinxveld-Giessendam";"30-06-1976";"Hardinxveld-Giessendam"
"5033";"";"Lieve";"";"Baeten";"Lieve Baeten";"24-10-1954";"Zonhoven";"15-10-2001";"Bekkevoort"
"6720";"";"Johan";"";"Diepstraten";"Johan Diepstraten";"30-03-1951";"Breda";"13-09-1999";"Breda"
"110651";"";"Anton";"";"Bergmann";"Anton Bergmann";"29-06-1835";"Lier";"21-01-1874";""
"182823";"";"Jan";"";"Weiland";"Jan Weiland";"12-02-1894";"";"10-02-1976";""
"182815";"";"Christiaan";"";"Terpstra";"Christiaan Terpstra";"08-04-1895";"";"01-02-1971";""
"27041";"";"Raymond";"";"Brulez";"Raymond Brulez";"18-10-1895";"";"17-08-1972";"Brussels Hoofdstedelijk Gewest"
"234351";"";"L.N.";"";"Tolstoj";"L.N. Tolstoj";"09-09-1828";"Tula";"21-11-1910";"Astapowo"
"234876";"";"Silvia";"van";"Aalst";"Silvia van Aalst";"06-07-1974";"";"";""
"234880";"";"Ottavio";"";"Cappellani";"Ottavio Cappellani";"Tussen 01-01-1969 en 31-12-1969";"";"";""
